"duration_sec","start_time","end_time","start_station_id","start_station_name","start_station_latitude","start_station_longitude","end_station_id","end_station_name","end_station_latitude","end_station_longitude","bike_id","user_type","member_birth_year","member_gender","bike_share_for_all_trip"
931,"2018-01-12 15:51:09.0260","2018-01-12 16:06:40.9600",9,"Broadway at Battery St",37.79857210846256,-122.40086898207666,30,"San Francisco Caltrain (Townsend St at 4th St)",37.776598,-122.395282,3127,"Subscriber",1993,"Female","Yes"
451,"2018-01-12 15:59:09.6640","2018-01-12 16:06:40.9220",23,"The Embarcadero at Steuart St",37.791464,-122.391034,66,"3rd St at Townsend St",37.77874161153677,-122.39274082710836,1519,"Subscriber",1974,"Male","No"
871,"2018-01-12 15:51:52.1270","2018-01-12 16:06:23.7070",243,"Bancroft Way at College Ave",37.8693603,-122.2543374,241,"Ashby BART Station",37.8524766,-122.2702132,668,"Subscriber",1994,"Male","No"
2161,"2018-01-12 15:30:11.5190","2018-01-12 16:06:12.6760",201,"10th St at Fallon St",37.7976728,-122.2629973,200,"2nd Ave at E 18th St",37.800213566969795,-122.25381016731262,596,"Subscriber",1997,"Other","Yes"
616,"2018-01-12 15:55:44.0970","2018-01-12 16:06:00.1340",15,"San Francisco Ferry Building (Harry Bridges Plaza)",37.795392,-122.394203,67,"San Francisco Caltrain Station 2  (Townsend St at 4th St)",37.7766392,-122.3955263,1650,"Customer",1980,"Male","No"
580,"2018-01-12 15:56:19.1490","2018-01-12 16:05:59.1940",67,"San Francisco Caltrain Station 2  (Townsend St at 4th St)",37.7766392,-122.3955263,58,"Market St at 10th St",37.776619,-122.417385,1742,"Subscriber",1993,"Male","No"
878,"2018-01-12 15:51:18.1720","2018-01-12 16:05:56.3010",93,"4th St at Mission Bay Blvd S",37.7704074,-122.3911984,17,"Embarcadero BART Station (Beale St at Market St)",37.792251,-122.397086,2742,"Subscriber",1992,"Male","No"
589,"2018-01-12 15:55:28.9910","2018-01-12 16:05:18.1100",15,"San Francisco Ferry Building (Harry Bridges Plaza)",37.795392,-122.394203,8,"The Embarcadero at Vallejo St",37.799953,-122.398525,1987,"Subscriber",1981,"Female","No"
480,"2018-01-12 15:57:16.9390","2018-01-12 16:05:17.7530",182,"19th Street BART Station",37.8090126,-122.2682473,178,"Broadway at 30th St",37.8193814,-122.2619284,11,"Customer",1977,"Male","No"
393,"2018-01-12 15:58:20.0740","2018-01-12 16:04:53.9470",98,"Valencia St at 16th St",37.765052,-122.4218661,124,"19th St at Florida St",37.7604469,-122.410807,3681,"Subscriber",1987,"Male","No"
437,"2018-01-12 15:57:19.4630","2018-01-12 16:04:37.3040",25,"Howard St at 2nd St",37.787521780456245,-122.39740490913391,67,"San Francisco Caltrain Station 2  (Townsend St at 4th St)",37.7766392,-122.3955263,2334,"Subscriber",1971,"Male","No"
251,"2018-01-12 16:00:05.8920","2018-01-12 16:04:17.0370",37,"2nd St at Folsom St",37.78499972833808,-122.39593561749642,27,"Beale St at Harrison St",37.7880593,-122.3918648,3188,"Subscriber",1961,"Male","No"
830,"2018-01-12 15:50:25.1490","2018-01-12 16:04:15.3590",6,"The Embarcadero at Sansome St",37.80477,-122.403234,30,"San Francisco Caltrain (Townsend St at 4th St)",37.776598,-122.395282,1617,"Subscriber",1972,"Male","No"
679,"2018-01-12 15:52:45.2630","2018-01-12 16:04:05.0310",13,"Commercial St at Montgomery St",37.794231,-122.402923,30,"San Francisco Caltrain (Townsend St at 4th St)",37.776598,-122.395282,1966,"Subscriber",1984,"Male","No"
287,"2018-01-12 15:59:13.8120","2018-01-12 16:04:01.5660",66,"3rd St at Townsend St",37.77874161153677,-122.39274082710836,27,"Beale St at Harrison St",37.7880593,-122.3918648,2150,"Subscriber",1983,"Male","No"
574,"2018-01-12 15:54:26.9500","2018-01-12 16:04:01.4670",17,"Embarcadero BART Station (Beale St at Market St)",37.792251,-122.397086,30,"San Francisco Caltrain (Townsend St at 4th St)",37.776598,-122.395282,2348,"Subscriber",1978,"Male","No"
377,"2018-01-12 15:57:32.1360","2018-01-12 16:03:49.5240",25,"Howard St at 2nd St",37.787521780456245,-122.39740490913391,30,"San Francisco Caltrain (Townsend St at 4th St)",37.776598,-122.395282,3398,"Subscriber",1977,"Male","No"
376,"2018-01-12 15:57:32.3210","2018-01-12 16:03:48.9810",25,"Howard St at 2nd St",37.787521780456245,-122.39740490913391,30,"San Francisco Caltrain (Townsend St at 4th St)",37.776598,-122.395282,3445,"Subscriber",1967,"Male","No"
267,"2018-01-12 15:59:21.5620","2018-01-12 16:03:48.7150",19,"Post St at Kearny St",37.788975,-122.403452,17,"Embarcadero BART Station (Beale St at Market St)",37.792251,-122.397086,2996,"Subscriber",1988,"Female","No"
103,"2018-01-12 16:01:50.4590","2018-01-12 16:03:33.7060",9,"Broadway at Battery St",37.79857210846256,-122.40086898207666,11,"Davis St at Jackson St",37.79728,-122.398436,2810,"Subscriber","","","No"
1807,"2018-01-12 15:33:18.9470","2018-01-12 16:03:26.2260",300,"Palm St at Willow St",37.3172979,-121.884995,297,"Locust St at Grant St",37.3229796,-121.8879312,1697,"Subscriber",1976,"Female","Yes"
634,"2018-01-12 15:52:50.9570","2018-01-12 16:03:25.6820",19,"Post St at Kearny St",37.788975,-122.403452,58,"Market St at 10th St",37.776619,-122.417385,1366,"Subscriber",1988,"Male","No"
562,"2018-01-12 15:53:53.8090","2018-01-12 16:03:16.3020",52,"McAllister St at Baker St",37.7774157,-122.4418376,70,"Central Ave at Fell St",37.77331087889723,-122.44429260492325,2304,"Customer",1990,"Male","No"
532,"2018-01-12 15:53:54.6040","2018-01-12 16:02:47.2400",79,"7th St at Brannan St",37.7734919,-122.4036725,43,"San Francisco Public Library (Grove St at Hyde St)",37.7787677,-122.4159292,1695,"Subscriber",1964,"Male","No"
669,"2018-01-12 15:51:36.5360","2018-01-12 16:02:45.9150",20,"Mechanics Monument Plaza (Market St at Bush St)",37.7913,-122.399051,75,"Market St at Franklin St",37.7737932060887,-122.42123901844025,3645,"Subscriber",1990,"Male","No"
451,"2018-01-12 15:55:05.0250","2018-01-12 16:02:36.7070",23,"The Embarcadero at Steuart St",37.791464,-122.391034,30,"San Francisco Caltrain (Townsend St at 4th St)",37.776598,-122.395282,3670,"Subscriber",1982,"Male","No"
1335,"2018-01-12 15:40:20.7980","2018-01-12 16:02:36.0930",3,"Powell St BART Station (Market St at 4th St)",37.78637526861584,-122.40490436553954,53,"Grove St at Divisadero",37.775946,-122.4377775,1381,"Subscriber",1985,"Female","No"
1803,"2018-01-12 15:32:11.1820","2018-01-12 16:02:14.9400",21,"Montgomery St BART Station (Market St at 2nd St)",37.7896254,-122.400811,66,"3rd St at Townsend St",37.77874161153677,-122.39274082710836,1374,"Customer",1998,"Female","No"
3762,"2018-01-12 14:59:01.8380","2018-01-12 16:01:44.1650",7,"Frank H Ogawa Plaza",37.8045623549303,-122.27173805236816,179,"Telegraph Ave at 27th St",37.816073115011406,-122.26788640022278,3519,"Customer","","","No"
3760,"2018-01-12 14:58:47.2610","2018-01-12 16:01:28.1080",7,"Frank H Ogawa Plaza",37.8045623549303,-122.27173805236816,179,"Telegraph Ave at 27th St",37.816073115011406,-122.26788640022278,1704,"Customer","","","No"
587,"2018-01-12 15:51:32.5770","2018-01-12 16:01:20.0790",58,"Market St at 10th St",37.776619,-122.417385,67,"San Francisco Caltrain Station 2  (Townsend St at 4th St)",37.7766392,-122.3955263,3560,"Subscriber",1986,"Female","No"
622,"2018-01-12 15:50:54.8010","2018-01-12 16:01:17.1900",108,"16th St Mission BART",37.76471008581914,-122.41995692253113,100,"Bryant St at 15th St",37.7671004,-122.410662,3388,"Subscriber",1957,"Male","No"
482,"2018-01-12 15:52:54.7930","2018-01-12 16:00:56.8120",23,"The Embarcadero at Steuart St",37.791464,-122.391034,30,"San Francisco Caltrain (Townsend St at 4th St)",37.776598,-122.395282,2816,"Subscriber",1965,"Male","No"
322,"2018-01-12 15:54:32.1870","2018-01-12 15:59:54.4740",163,"Lake Merritt BART Station",37.7973195,-122.2653199,200,"2nd Ave at E 18th St",37.800213566969795,-122.25381016731262,3720,"Subscriber",1989,"Male","No"
435,"2018-01-12 15:52:17.3680","2018-01-12 15:59:33.3590",79,"7th St at Brannan St",37.7734919,-122.4036725,284,"Yerba Buena Center for the Arts (Howard St at 3rd St)",37.78487208436062,-122.40087568759917,3498,"Subscriber",1975,"Male","No"
1008,"2018-01-12 15:42:38.2170","2018-01-12 15:59:27.2100",79,"7th St at Brannan St",37.7734919,-122.4036725,86,"Market St at Dolores St",37.7693053,-122.4268256,3667,"Customer","","","No"
79,"2018-01-12 15:57:55.0920","2018-01-12 15:59:14.9060",8,"The Embarcadero at Vallejo St",37.799953,-122.398525,8,"The Embarcadero at Vallejo St",37.799953,-122.398525,2893,"Customer",1998,"Female","No"
580,"2018-01-12 15:49:31.9830","2018-01-12 15:59:12.5760",239,"Bancroft Way at Telegraph Ave",37.8688126,-122.258764,266,"Parker St at Fulton St",37.8624644,-122.2647911,41,"Subscriber",1985,"Male","No"
449,"2018-01-12 15:51:27.4270","2018-01-12 15:58:57.2800",313,"Almaden Blvd at San Fernando St",37.331415,-121.8932,312,"San Jose Diridon Station",37.329732,-121.901782,1103,"Subscriber",1971,"Male","No"
828,"2018-01-12 15:44:44.8620","2018-01-12 15:58:33.6990",43,"San Francisco Public Library (Grove St at Hyde St)",37.7787677,-122.4159292,14,"Clay St at Battery St",37.795001,-122.39997,3682,"Subscriber",1969,"Male","No"
612,"2018-01-12 15:48:19.2100","2018-01-12 15:58:31.4440",25,"Howard St at 2nd St",37.787521780456245,-122.39740490913391,30,"San Francisco Caltrain (Townsend St at 4th St)",37.776598,-122.395282,2741,"Subscriber",1977,"Female","No"
163,"2018-01-12 15:55:32.9970","2018-01-12 15:58:16.9200",147,"29th St at Tiffany Ave",37.7440667,-122.4214722,145,"29th St at Church St",37.7436839,-122.4268059,3106,"Subscriber",1989,"Male","No"
402,"2018-01-12 15:51:23.0860","2018-01-12 15:58:05.6090",250,"North Berkeley BART Station",37.8740141,-122.283019,259,"Addison St at Fourth St",37.866249,-122.2993708,3209,"Subscriber",1982,"Male","No"
1850,"2018-01-12 15:27:07.7200","2018-01-12 15:57:57.9530",163,"Lake Merritt BART Station",37.7973195,-122.2653199,193,"Grand Ave at Santa Clara Ave",37.8127441,-122.2472152,1030,"Subscriber",1984,"Male","Yes"
630,"2018-01-12 15:47:21.6090","2018-01-12 15:57:51.7230",90,"Townsend St at 7th St",37.771058,-122.402717,5,"Powell St BART Station (Market St at 5th St)",37.783899357084934,-122.40844488143921,393,"Subscriber",1980,"Male","No"
902,"2018-01-12 15:42:32.4290","2018-01-12 15:57:35.3870",56,"Koshland Park",37.77341396997343,-122.42731690406801,72,"Page St at Scott St",37.772406,-122.4356498,1883,"Customer","","","No"
979,"2018-01-12 15:41:11.2360","2018-01-12 15:57:31.1890",49,"S Park St at 3rd St",37.7807601,-122.3949894,6,"The Embarcadero at Sansome St",37.80477,-122.403234,2729,"Subscriber",1983,"Female","No"
6466,"2018-01-12 14:09:12.6580","2018-01-12 15:56:59.6070",27,"Beale St at Harrison St",37.7880593,-122.3918648,6,"The Embarcadero at Sansome St",37.80477,-122.403234,2685,"Customer","","","No"
1881,"2018-01-12 15:25:27.3610","2018-01-12 15:56:48.3610",28,"The Embarcadero at Bryant St",37.78716801474664,-122.38809792330358,141,"Valencia St at Cesar Chavez St",37.7479981,-122.4202187,2189,"Subscriber",1972,"Male","No"
642,"2018-01-12 15:45:45.9880","2018-01-12 15:56:28.8920",116,"Mississippi St at 17th St",37.7648022,-122.3947713,47,"4th St at Harrison St",37.78095459960753,-122.39974915981291,477,"Subscriber",1990,"Male","No"
326,"2018-01-12 15:51:02.4350","2018-01-12 15:56:28.6560",21,"Montgomery St BART Station (Market St at 2nd St)",37.7896254,-122.400811,37,"2nd St at Folsom St",37.78499972833808,-122.39593561749642,2817,"Subscriber",1966,"Male","No"
325,"2018-01-12 15:51:02.3880","2018-01-12 15:56:27.6170",16,"Steuart St at Market St",37.79413,-122.39443,21,"Montgomery St BART Station (Market St at 2nd St)",37.7896254,-122.400811,2917,"Subscriber",1969,"Male","No"
1454,"2018-01-12 15:32:08.8550","2018-01-12 15:56:23.7690",196,"Grand Ave at Perkins St",37.80889393398715,-122.25646018981932,196,"Grand Ave at Perkins St",37.80889393398715,-122.25646018981932,1962,"Subscriber",1967,"Female","Yes"
1108,"2018-01-12 15:37:34.4750","2018-01-12 15:56:03.0760",196,"Grand Ave at Perkins St",37.80889393398715,-122.25646018981932,196,"Grand Ave at Perkins St",37.80889393398715,-122.25646018981932,644,"Subscriber",1996,"Male","Yes"
566,"2018-01-12 15:46:17.6450","2018-01-12 15:55:44.6140",24,"Spear St at Folsom St",37.7896767,-122.3904285,19,"Post St at Kearny St",37.788975,-122.403452,2317,"Subscriber",1989,"Male","No"
783,"2018-01-12 15:42:31.1380","2018-01-12 15:55:34.9890",130,"22nd St Caltrain Station",37.75736899005735,-122.3920565843582,88,"11th St at Bryant St",37.7700298,-122.4117258,2529,"Customer",1987,"Male","No"
171,"2018-01-12 15:51:51.1140","2018-01-12 15:54:42.3920",29,"O'Farrell St at Divisadero St",37.782404601934104,-122.43944585323335,39,"Scott St at Golden Gate Ave",37.7789994,-122.4368608,1951,"Subscriber",1987,"Male","Yes"
79673,"2018-01-11 17:46:48.4730","2018-01-12 15:54:42.1740",197,"El Embarcadero at Grand Ave",37.8088479,-122.2496799,202,"Washington St at 8th St",37.8007544,-122.2748943,3597,"Subscriber",1966,"Male","Yes"
1277,"2018-01-12 15:33:13.8470","2018-01-12 15:54:31.2430",15,"San Francisco Ferry Building (Harry Bridges Plaza)",37.795392,-122.394203,115,"Jackson Playground",37.7650259,-122.3987734,2926,"Subscriber",1963,"Male","No"
389,"2018-01-12 15:47:53.1670","2018-01-12 15:54:22.6070",134,"Valencia St at 24th St",37.7524278,-122.4206278,145,"29th St at Church St",37.7436839,-122.4268059,2119,"Subscriber",1980,"Male","No"
228,"2018-01-12 15:50:32.3740","2018-01-12 15:54:20.4400",7,"Frank H Ogawa Plaza",37.8045623549303,-122.27173805236816,186,"Lakeside Dr at 14th St",37.8013189,-122.2626418,3529,"Subscriber",1988,"Male","No"
2034,"2018-01-12 15:20:07.7110","2018-01-12 15:54:02.6420",81,"Berry St at 4th St",37.77588,-122.39317,53,"Grove St at Divisadero",37.775946,-122.4377775,688,"Customer","","","No"
360,"2018-01-12 15:47:53.1350","2018-01-12 15:53:53.3040",6,"The Embarcadero at Sansome St",37.80477,-122.403234,17,"Embarcadero BART Station (Beale St at Market St)",37.792251,-122.397086,3120,"Subscriber",1965,"Male","No"
657,"2018-01-12 15:42:49.9700","2018-01-12 15:53:47.1810",259,"Addison St at Fourth St",37.866249,-122.2993708,250,"North Berkeley BART Station",37.8740141,-122.283019,2082,"Customer","","","No"
1669,"2018-01-12 15:25:53.4900","2018-01-12 15:53:42.5640",105,"16th St at Prosper St",37.764285,-122.4318042,4,"Cyril Magnin St at Ellis St",37.78588062694133,-122.4089150084319,1711,"Customer","","","No"
522,"2018-01-12 15:44:50.0570","2018-01-12 15:53:32.6360",10,"Washington St at Kearny St",37.79539293725452,-122.4047702550888,6,"The Embarcadero at Sansome St",37.80477,-122.403234,1855,"Customer",1989,"Male","No"
505,"2018-01-12 15:45:03.1920","2018-01-12 15:53:28.2440",10,"Washington St at Kearny St",37.79539293725452,-122.4047702550888,6,"The Embarcadero at Sansome St",37.80477,-122.403234,3593,"Customer",1987,"Female","No"
1638,"2018-01-12 15:26:07.8840","2018-01-12 15:53:26.1780",105,"16th St at Prosper St",37.764285,-122.4318042,4,"Cyril Magnin St at Ellis St",37.78588062694133,-122.4089150084319,462,"Customer","","","No"
360,"2018-01-12 15:47:15.2550","2018-01-12 15:53:16.1160",292,"Empire St at 1st St",37.3448821,-121.8969655,308,"San Pedro Square",37.336802,-121.8940901,1599,"Subscriber",1973,"Male","No"
895,"2018-01-12 15:38:08.2660","2018-01-12 15:53:03.5870",49,"S Park St at 3rd St",37.7807601,-122.3949894,113,"Franklin Square",37.764555,-122.410345,24,"Subscriber",1990,"Male","No"
1640,"2018-01-12 15:25:24.7600","2018-01-12 15:52:44.8440",24,"Spear St at Folsom St",37.7896767,-122.3904285,121,"Mission Playground",37.7592103,-122.4213392,273,"Customer",1975,"Male","No"
1596,"2018-01-12 15:25:39.2470","2018-01-12 15:52:15.2590",105,"16th St at Prosper St",37.764285,-122.4318042,4,"Cyril Magnin St at Ellis St",37.78588062694133,-122.4089150084319,2203,"Customer",1991,"Male","No"
451,"2018-01-12 15:44:25.4480","2018-01-12 15:51:57.1350",23,"The Embarcadero at Steuart St",37.791464,-122.391034,67,"San Francisco Caltrain Station 2  (Townsend St at 4th St)",37.7766392,-122.3955263,58,"Customer","","","No"
256,"2018-01-12 15:47:28.5420","2018-01-12 15:51:44.7080",20,"Mechanics Monument Plaza (Market St at Bush St)",37.7913,-122.399051,17,"Embarcadero BART Station (Beale St at Market St)",37.792251,-122.397086,2266,"Subscriber",1973,"Male","No"
497,"2018-01-12 15:43:25.4770","2018-01-12 15:51:42.8300",22,"Howard St at Beale St",37.789756,-122.394643,67,"San Francisco Caltrain Station 2  (Townsend St at 4th St)",37.7766392,-122.3955263,3312,"Subscriber",1965,"Male","No"
3309,"2018-01-12 14:56:09.5130","2018-01-12 15:51:18.7840",49,"S Park St at 3rd St",37.7807601,-122.3949894,49,"S Park St at 3rd St",37.7807601,-122.3949894,1356,"Subscriber",1990,"Female","No"
630,"2018-01-12 15:40:41.9110","2018-01-12 15:51:12.7690",81,"Berry St at 4th St",37.77588,-122.39317,15,"San Francisco Ferry Building (Harry Bridges Plaza)",37.795392,-122.394203,1987,"Subscriber",1974,"Male","No"
678,"2018-01-12 15:39:11.6370","2018-01-12 15:50:30.4980",5,"Powell St BART Station (Market St at 5th St)",37.783899357084934,-122.40844488143921,86,"Market St at Dolores St",37.7693053,-122.4268256,2898,"Subscriber",1990,"Female","No"
965,"2018-01-12 15:33:46.5110","2018-01-12 15:49:52.2800",74,"Laguna St at Hayes St",37.776434819204745,-122.42624402046204,21,"Montgomery St BART Station (Market St at 2nd St)",37.7896254,-122.400811,1429,"Subscriber",1995,"Male","No"
560,"2018-01-12 15:40:11.6250","2018-01-12 15:49:32.4910",76,"McCoppin St at Valencia St",37.77166246221617,-122.42242321372034,33,"Golden Gate Ave at Hyde St",37.7816495,-122.4154077,3559,"Subscriber",1990,"Male","No"
694,"2018-01-12 15:37:56.8980","2018-01-12 15:49:31.8520",8,"The Embarcadero at Vallejo St",37.799953,-122.398525,5,"Powell St BART Station (Market St at 5th St)",37.783899357084934,-122.40844488143921,774,"Subscriber",1975,"Male","No"
953,"2018-01-12 15:33:27.2130","2018-01-12 15:49:20.6410",66,"3rd St at Townsend St",37.77874161153677,-122.39274082710836,125,"20th St at Bryant St",37.7592005,-122.409851,3224,"Subscriber",1976,"Male","No"
493,"2018-01-12 15:40:43.0060","2018-01-12 15:48:56.2960",286,"San Carlos St at 11th St",37.3364659,-121.8766132,311,"Paseo De San Antonio at 2nd St",37.333798,-121.886943,531,"Subscriber",1947,"Female","No"
192,"2018-01-12 15:45:22.1250","2018-01-12 15:48:34.5520",37,"2nd St at Folsom St",37.78499972833808,-122.39593561749642,284,"Yerba Buena Center for the Arts (Howard St at 3rd St)",37.78487208436062,-122.40087568759917,3012,"Subscriber",1990,"Male","No"
942,"2018-01-12 15:32:31.3020","2018-01-12 15:48:13.4200",277,"Morrison Ave at Julian St",37.3336577,-121.9085859,317,"San Salvador St at 9th St",37.333955,-121.877349,291,"Subscriber",1991,"Male","Yes"
717,"2018-01-12 15:36:09.8740","2018-01-12 15:48:07.6750",147,"29th St at Tiffany Ave",37.7440667,-122.4214722,112,"Harrison St at 17th St",37.7638471,-122.4130036,1341,"Subscriber",1964,"Female","No"
1321,"2018-01-12 15:25:30.7820","2018-01-12 15:47:32.6940",15,"San Francisco Ferry Building (Harry Bridges Plaza)",37.795392,-122.394203,9,"Broadway at Battery St",37.79857210846256,-122.40086898207666,2765,"Customer","","","No"
1149,"2018-01-12 15:28:21.7100","2018-01-12 15:47:30.9200",154,"Doyle St at 59th St",37.8419238,-122.2880451,176,"MacArthur BART Station",37.82840997305853,-122.26631462574005,183,"Subscriber",1964,"Female","No"
548,"2018-01-12 15:38:11.1760","2018-01-12 15:47:19.3170",21,"Montgomery St BART Station (Market St at 2nd St)",37.7896254,-122.400811,30,"San Francisco Caltrain (Townsend St at 4th St)",37.776598,-122.395282,3621,"Subscriber",1961,"Male","No"
1293,"2018-01-12 15:25:39.3830","2018-01-12 15:47:13.3510",15,"San Francisco Ferry Building (Harry Bridges Plaza)",37.795392,-122.394203,9,"Broadway at Battery St",37.79857210846256,-122.40086898207666,3082,"Customer","","","No"
